 CodUsina  ,  Usina         ,  Sistema      ,  Empresa           ,  Posto  ,  Posto BDH  ,N_Jusante,  Jusante  ,N_Dsv,  Desvio  ,  Vol.Máx.(hm3)  ,  Vol.min.(hm3)  ,  Cota Máx.(m)  ,  Cota min.(m)  ,  Vol.Vert.(hm3)  ,  Vol.Desv.(hm3)  ,  PCV(0)  ,  PCV(1)  ,  PCV(2)  ,  PCV(3)  ,  PCV(4)  ,  PAC(0)  ,  PAC(1)  ,  PAC(2)  ,  PAC(3)  ,  PAC(4)  ,  Evap.Men.(1)  ,  Evap.Men.(2)  ,  Evap.Men.(3)  ,  Evap.Men.(4)  ,  Evap.Men.(5)  ,  Evap.Men.(6)  ,  Evap.Men.(7)  ,  Evap.Men.(8)  ,  Evap.Men.(9)  ,  Evap.Men.(10)  ,  Evap.Men.(11)  ,  Evap.Men.(12)  ,  Prod.Esp.(MW/m3/s/m)  ,  Canal Fuga Médio(m)  ,  TEIF(%)  ,  IP(%)  ,  Tipo Turbina  ,  Num.Conj.Máq.  ,  Num.Pols.Jus.  ,  Fat.Carga Máx.(%)  ,  Fat.Carga mín.(%)  ,  Tipo Perdas(1=%/2=M/3=K)  ,  Valor Perdas  ,  Vazão Mín.Hist.(m3/s)  ,  Num.Unid.Base  ,  Infl.Vert.Canal de Fuga  ,  Rep.Conj(0=aprox/1=det/2=simp)  ,  #Maq(1)  ,  PotEf(1)  ,  QEf(1)  ,  HEf(1)  ,  #Maq(2)  ,  PotEf(2)  ,  QEf(2)  ,  HEf(2)  ,  #Maq(3)  ,  PotEf(3)  ,  QEf(3)  ,  HEf(3)  ,  #Maq(4)  ,  PotEf(4)  ,  QEf(4)  ,  HEf(4)  ,  #Maq(5)  ,  PotEf(5)  ,  QEf(5)  ,  HEf(5)  ,  QHTA0(1)  ,  QHTA1(1)  ,  QHTA2(1)  ,  QHTA3(1)  ,  QHTA4(1)  ,  QHTA0(2)  ,  QHTA1(2)  ,  QHTA2(2)  ,  QHTA3(2)  ,  QHTA4(2)  ,  QHTA0(3)  ,  QHTA1(3)  ,  QHTA2(3)  ,  QHTA3(3)  ,  QHTA4(3)  ,  QHTA0(4)  ,  QHTA1(4)  ,  QHTA2(4)  ,  QHTA3(4)  ,  QHTA4(4)  ,  QHTA0(5)  ,  QHTA1(5)  ,  QHTA2(5)  ,  QHTA3(5)  ,  QHTA4(5)  ,  QHGA0(1)  ,  QHGA1(1)  ,  QHGA2(1)  ,  QHGA3(1)  ,  QHGA4(1)  ,  QHGA0(2)  ,  QHGA1(2)  ,  QHGA2(2)  ,  QHGA3(2)  ,  QHGA4(2)  ,  QHGA0(3)  ,  QHGA1(3)  ,  QHGA2(3)  ,  QHGA3(3)  ,  QHGA4(3)  ,  QHGA0(4)  ,  QHGA1(4)  ,  QHGA2(4)  ,  QHGA3(4)  ,  QHGA4(4)  ,  QHGA0(5)  ,  QHGA1(5)  ,  QHGA2(5)  ,  QHGA3(5)  ,  QHGA4(5)  ,  PHA0(1)  ,  PHA1(1)  ,  PHA2(1)  ,  PHA3(1)  ,  PHA4(1)  ,  PHA0(2)  ,  PHA1(2)  ,  PHA2(2)  ,  PHA3(2)  ,  PHA4(2)  ,  PHA0(3)  ,  PHA1(3)  ,  PHA2(3)  ,  PHA3(3)  ,  PHA4(3)  ,  PHA0(4)  ,  PHA1(4)  ,  PHA2(4)  ,  PHA3(4)  ,  PHA4(4)  ,  PHA0(5)  ,  PHA1(5)  ,  PHA2(5)  ,  PHA3(5)  ,  PHA4(4)  ,  PJA0(1)  ,  PJA1(1)  ,  PJA2(1)  ,  PJA3(1)  ,  PJA4(1)  ,  PJRM(1)  ,  PJA0(2)  ,  PJA1(2)  ,  PJA2(2)  ,  PJA3(2)  ,  PJA4(2)  ,  PJRM(2)  ,  PJA0(3)  ,  PJA1(3)  ,  PJA2(3)  ,  PJA3(3)  ,  PJA4(3)  ,  PJRM(3)  ,  PJA0(4)  ,  PJA1(4)  ,  PJA2(4)  ,  PJA3(4)  ,  PJA4(4)  ,  PJRM(4)  ,  PJA0(5)  ,  PJA1(5)  ,  PJA2(5)  ,  PJA3(5)  ,  PJA4(5)  ,  PJRM(5)  ,  Data  ,  Obs  ,  Vol.Ref.  ,  Reg  ,   
286,  STO ANT JARI  ,  4 - Norte    ,  240 -   ,290,0,0,  0 - NÃO HÁ  ,0,  0 - NÃO HÁ  ,133.39,104.61,30,29.1,104.61,104.61,1.39E+07,3.59E+05,-3.45E+03,1.64E+01,-3.01E-02,-5.16E+10,5.12E+09,-1.69E+08,1.87E+06,0.00E+00,48,41,38,17,-9,-21,-27,-34,-23,-12,18,29,0.009094,3.65,2.294,11.802,  2 - Kaplan/Propeller  ,1,1,100,0,2,0.63,33,2,  Yes  ,2,3,172.62,556,24.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.51E+06,1.44E+03,1.71E-02,-1.06E-05,5.90E-10,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,  28/09/17  ,                                               ,133.39,  D  ,   
287,  STO ANTONIO   ,  1 - Sudeste  ,  218 -   ,287,0,0,  0 - NÃO HÁ  ,0,  0 - NÃO HÁ  ,2075.13,2075.13,70.5,70.5,2075.13,2075.13,7.05E+07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.71E+08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-80,-67,-93,-81,-74,-29,11,41,-25,-82,-66,-81,0.008809,54.59,2.514,1.911,  2 - Kaplan/Propeller  ,2,1,100,0,2,0.16,1407,33,  Yes  ,2,24,102.62,598,13.9,26,97.44,568,13.9,0,0,0,0,0,0,0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.34E+07,8.48E+02,-2.21E-02,3.89E-07,-2.90E-12,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,  28/09/17  ,                                               ,2075.13,  D  ,   
288,  BELO MONTE    ,  4 - Norte    ,  37 - Eletronorte  ,300,18990080,0,  0 - NÃO HÁ  ,0,  0 - NÃO HÁ  ,4802.3,4802.3,97,97,4802.3,4802.3,7.74E+07,9.36E+03,-2.10E+00,2.79E-04,-1.47E-08,2.04E+11,-9.27E+09,1.58E+08,-1.19E+06,3.39E+03,20,17,8,1,-8,-13,-20,-20,-4,18,41,34,0.009074,5.86,2.7,0,  1 - Francis  ,1,1,100,0,2,2.62,0,8,  Yes  ,2,18,855.54,775,86.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.84E+06,1.11E+02,9.49E-03,-3.61E-07,3.89E-12,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,  28/09/17  ,                                               ,4802.3,  D  ,   
289,  ITUMIRIM      ,  1 - Sudeste  ,  127 -   ,289,0,290,  290 - ESPORA        ,0,  0 - NÃO HÁ  ,319,319,680,680,319,319,6.80E+08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.46E+07,0.00E+00,0.00E+00,0.00E+00,0.00E+00,12,4,23,36,55,61,66,79,71,27,21,27,0.008829,583.2,2.333,6.861,  1 - Francis  ,1,1,100,0,2,5.82,18,2,  Yes  ,2,2,35,31,90.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.78E+08,2.39E+05,-4.71E+03,4.62E+01,-1.70E-01,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,  28/09/17  ,                                               ,319,  D  ,   
290,  ESPORA        ,  1 - Sudeste  ,  209 -   ,99,0,282,  282 - OLHO DAGUA    ,0,  0 - NÃO HÁ  ,209,71,583.5,576.5,71,71,5.59E+08,4.00E+05,-2.78E+03,9.26E+00,-1.15E-02,-1.08E+10,6.50E+07,-9.14E+04,-4.83E+01,1.18E-01,10,5,24,37,55,61,64,75,71,25,19,28,0.008731,531.2,0.786,2.301,  2 - Kaplan/Propeller  ,1,1,100,0,2,5.2,22,2,  Yes  ,2,3,14.98,24,50.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.27E+08,6.70E+04,-4.08E+02,9.41E-01,0.00E+00,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,  28/09/17  ,                                               ,209,  M  ,   
291,  FICT.SERRA M  ,  4 - Norte    ,  19 - Furnas  ,270,0,292,  292 - FICT.CANA BR  ,0,  0 - NÃO HÁ  ,54400,11150,460,417.3,11150,11150,3.91E+08,2.77E+03,-4.36E-02,2.90E-07,0.00E+00,1.60E+11,-9.86E+08,1.95E+06,-1.20E+03,0.00E+00,27,8,16,26,52,70,85,93,105,60,45,36,0,334.1,0,0,  1 - Francis  ,1,1,100,0,2,3.5,97,2,  Yes  ,2,0,595,397,117.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.33E+08,1.34E+03,8.82E-02,-1.63E-05,0.00E+00,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,  28/09/17  ,                                               ,54400,  M  ,   
292,  FICT.CANA BR  ,  4 - Norte    ,  24 - Eletrosul  ,191,0,306,  306 - FICT.SAO SAL  ,0,  0 - NÃO HÁ  ,2300,2300,333,330,2300,2300,3.33E+08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.39E+08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,31,8,18,27,49,62,71,80,97,60,47,36,0,287.4,0,0,  1 - Francis  ,1,1,100,0,2,0.9,102,2,  No  ,2,0,210,385,43.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.84E+08,4.43E+03,-7.81E-01,6.62E-05,0.00E+00,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,  28/09/17  ,                                               ,2300,  D  ,   
294,  FICT.QUEIMAD  ,  3 - Nordeste ,  18 - Cemig  ,158,0,169,  169 - SOBRADINHO    ,0,  0 - NÃO HÁ  ,557,95.25,829,811,95.25,95.25,8.02E+08,1.14E+05,-1.98E+02,1.44E-01,-2.49E-11,-7.22E+12,2.65E+10,-3.25E+07,1.33E+04,0.00E+00,21,4,21,33,59,70,77,79,80,51,17,51,0,637.5,0,0,  1 - Francis  ,1,1,100,0,2,5.8,9,2,  No  ,2,0,49,24,168.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.36E+08,3.07E+04,-1.55E+02,5.08E-01,-6.10E-04,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,  28/09/17  ,                                               ,557,  M  ,   
295,  FICT.TRES MA  ,  3 - Nordeste ,  18 - Cemig  ,156,0,169,  169 - SOBRADINHO    ,0,  0 - NÃO HÁ  ,19528,4250,572.5,549.2,4250,4250,5.30E+08,6.08E+03,-4.84E-01,2.20E-05,-3.85E-10,1.21E+13,-8.93E+10,2.48E+08,-3.06E+05,1.42E+02,-1,-2,28,47,61,61,58,49,49,35,21,22,0,515.7,0,0,  2 - Kaplan/Propeller  ,1,1,100,0,2,0.6,40,4,  Yes  ,2,0,92.4,154,50.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.15E+08,1.61E+03,-2.55E-01,2.89E-05,-1.18E-09,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,  28/09/17  ,                                               ,19528,  M  ,   
298,  FICT.IRAPE    ,  3 - Nordeste ,  18 - Cemig  ,255,0,307,  307 - FICT.MURTA    ,0,  0 - NÃO HÁ  ,5963.92,2267.94,510,470.8,2267.94,2267.94,4.15E+08,3.53E+04,-5.88E+00,5.82E-04,-2.34E-08,4.77E+09,-2.22E+07,2.36E+04,1.36E+01,-1.87E-02,-18,3,29,49,65,86,111,119,96,54,20,-8,0,331.48,0,0,  1 - Francis  ,1,1,100,0,2,2.7,5,3,  Yes  ,2,0,186.2,89,166.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.28E+08,2.20E+04,-2.48E+01,1.39E-02,-2.92E-06,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,  28/09/17  ,                                               ,5963.92,  M  ,   
299,  FICT.COUTO M  ,  4 - Norte    ,  124 -   ,187,0,273,  273 - SANTA ISABEL  ,0,  0 - NÃO HÁ  ,70.99,70.99,623,623,70.99,70.99,6.23E+08,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.24E+06,0.00E+00,0.00E+00,0.00E+00,0.00E+00,12,-5,13,25,44,58,66,77,75,25,22,24,0,471.3,0,0,  1 - Francis  ,1,1,100,0,2,1.7,36,3,  No  ,2,0,52.5,29,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.68E+08,4.16E+04,-4.38E+01,3.25E-01,-1.41E-03,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,  28/09/17  ,                                               ,70.99,  D  ,   
