 ICUT ,TP.ENTID,ID.ENT,   NomeEntid   ,TP.COEF,ILAG ,IPAT ,     Val.Coef      ,      Unid      
18, USIH   ,155, RETIRO BAIXO  , VARM  ,0,1,-189.235, (1000$/hm3)    
18, USIH   ,311, CACU          , VARM  ,0,1,-103.219, (1000$/hm3)    
18, USIH   ,312, B. COQUEIROS  , VARM  ,0,1,-102.322, (1000$/hm3)    
18, USIH   ,315, FOZ R. CLARO  , VARM  ,0,1,-102.664, (1000$/hm3)    
18, USIH   ,21, SERRA FACAO   , VARM  ,0,1,-303.391, (1000$/hm3)    
18, USIH   ,290, ESPORA        , VARM  ,0,1,-122.541, (1000$/hm3)    
18, USIH   ,101, SAO JOSE      , VARM  ,0,1,-28.439, (1000$/hm3)    
18, USIH   ,276, RONDON II     , VARM  ,0,1,-4.83, (1000$/hm3)    
18, USIH   ,102, PASSO S JOAO  , VARM  ,0,1,-16.208, (1000$/hm3)    
18, USIH   ,277, BALBINA       , VARM  ,0,1,-12.344, (1000$/hm3)    
18, USIH   ,285, JIRAU         , VARM  ,0,1,2.898, (1000$/hm3)    
18, USIH   ,286, STO ANT JARI  , VARM  ,0,1,0, (1000$/hm3)    
18, USIH   ,284, FERREIRA GOM  , VARM  ,0,1,0, (1000$/hm3)    
18, USIH   ,229, TELES PIRES   , VARM  ,0,1,0, (1000$/hm3)    
18, USIH   ,192, GUILMAN-AMOR  , VARM  ,0,1,-86.779, (1000$/hm3)    
18, USIH   ,230, SAO MANOEL    , VARM  ,0,1,0, (1000$/hm3)    
18, USIH   ,288, BELO MONTE    , VARM  ,0,1,0, (1000$/hm3)    
18, USIH   ,314, PIMENTAL      , VARM  ,0,1,0, (1000$/hm3)    
18, USIHTV ,156, TRES MARIAS   , QDEFP ,1,1,-144.172, (1000$/hm3)    
18, USIHTV ,156, TRES MARIAS   , QDEFP ,2,1,-144.172, (1000$/hm3)    
18, USIHTV ,156, TRES MARIAS   , QDEFP ,3,1,0, (1000$/hm3)    
18, USIHTV ,162, QUEIMADO      , QDEFP ,1,1,-144.006, (1000$/hm3)    
18, USIHTV ,162, QUEIMADO      , QDEFP ,2,1,-144.006, (1000$/hm3)    
18, USIHTV ,162, QUEIMADO      , QDEFP ,3,1,0, (1000$/hm3)    
18, SIST   ,1, SE            , GTERF ,2,1,0, (1000$/MWh)    
18, SIST   ,1, SE            , GTERF ,2,2,0, (1000$/MWh)    
18, SIST   ,1, SE            , GTERF ,2,3,0, (1000$/MWh)    
19, RHS    ,0,      -        ,  RHS  ,0,0,113046603.6,  1000$         
19, USIH   ,1, CAMARGOS      , VARM  ,0,1,-373.764, (1000$/hm3)    
19, USIH   ,2, ITUTINGA      , VARM  ,0,1,-362.052, (1000$/hm3)    
19, USIH   ,4, FUNIL-GRANDE  , VARM  ,0,1,-346.755, (1000$/hm3)    
19, USIH   ,24, EMBORCACAO    , VARM  ,0,1,-265.741, (1000$/hm3)    
19, USIH   ,27, CAPIM BRANC1  , VARM  ,0,1,-258.25, (1000$/hm3)    
19, USIH   ,28, CAPIM BRANC2  , VARM  ,0,1,-227.054, (1000$/hm3)    
19, USIH   ,25, NOVA PONTE    , VARM  ,0,1,-352.303, (1000$/hm3)    
19, USIH   ,33, SAO SIMAO     , VARM  ,0,1,-144.057, (1000$/hm3)    
19, USIH   ,156, TRES MARIAS   , VARM  ,0,1,-169.232, (1000$/hm3)    
19, USIH   ,134, SALTO GRANDE  , VARM  ,0,1,-25.012, (1000$/hm3)    
19, USIH   ,10, IGARAPAVA     , VARM  ,0,1,-199.822, (1000$/hm3)    
19, USIH   ,143, AIMORES       , VARM  ,0,1,-15.11, (1000$/hm3)    
19, USIH   ,162, QUEIMADO      , VARM  ,0,1,-237.744, (1000$/hm3)    
19, USIH   ,148, IRAPE         , VARM  ,0,1,-127.96, (1000$/hm3)    
19, USIH   ,217, ROSAL         , VARM  ,0,1,0, (1000$/hm3)    
19, USIH   ,193, SA CARVALHO   , VARM  ,0,1,-25.012, (1000$/hm3)    
19, USIH   ,141, BAGUARI       , VARM  ,0,1,-25.012, (1000$/hm3)    
19, USIH   ,14, CACONDE       , VARM  ,0,1,-270.66, (1000$/hm3)    
19, USIH   ,18, A. VERMELHA   , VARM  ,0,1,-132.887, (1000$/hm3)    
19, USIH   ,37, BARRA BONITA  , VARM  ,0,1,-166.885, (1000$/hm3)    
19, USIH   ,40, PROMISSAO     , VARM  ,0,1,-134.207, (1000$/hm3)    
19, USIH   ,42, NAVANHANDAVA  , VARM  ,0,1,-120.735, (1000$/hm3)    
19, USIH   ,15, E. DA CUNHA   , VARM  ,0,1,-220.893, (1000$/hm3)    
19, USIH   ,16, A.S.OLIVEIRA  , VARM  ,0,1,-176.98, (1000$/hm3)    
19, USIH   ,38, A.S. LIMA     , VARM  ,0,1,-154.846, (1000$/hm3)    
19, USIH   ,39, IBITINGA      , VARM  ,0,1,-143.059, (1000$/hm3)    
19, USIH   ,62, TAQUARUCU     , VARM  ,0,1,-81.616, (1000$/hm3)    
19, USIH   ,63, ROSANA        , VARM  ,0,1,-68.485, (1000$/hm3)    
19, USIH   ,52, CANOAS I      , VARM  ,0,1,-110.285, (1000$/hm3)    
19, USIH   ,51, CANOAS II     , VARM  ,0,1,-117.791, (1000$/hm3)    
19, USIH   ,47, A.A. LAYDNER  , VARM  ,0,1,-203.833, (1000$/hm3)    
19, USIH   ,49, CHAVANTES     , VARM  ,0,1,-173.553, (1000$/hm3)    
19, USIH   ,61, CAPIVARA      , VARM  ,0,1,-103.765, (1000$/hm3)    
19, USIH   ,50, L.N. GARCEZ   , VARM  ,0,1,-126.929, (1000$/hm3)    
19, USIH   ,45, JUPIA         , VARM  ,0,1,-79.339, (1000$/hm3)    
19, USIH   ,44, I. SOLT. EQV  , VARM  ,0,1,-104.442, (1000$/hm3)    
19, USIH   ,46, P. PRIMAVERA  , VARM  ,0,1,-66.992, (1000$/hm3)    
19, USIH   ,120, JAGUARI       , VARM  ,0,1,-243.462, (1000$/hm3)    
19, USIH   ,121, PARAIBUNA     , VARM  ,0,1,-276.076, (1000$/hm3)    
19, USIH   ,6, FURNAS        , VARM  ,0,1,-325.18, (1000$/hm3)    
19, USIH   ,7, M. DE MORAES  , VARM  ,0,1,-279.664, (1000$/hm3)    
19, USIH   ,8, ESTREITO      , VARM  ,0,1,-260.076, (1000$/hm3)    
19, USIH   ,12, P. COLOMBIA   , VARM  ,0,1,-174.893, (1000$/hm3)    
19, USIH   ,17, MARIMBONDO    , VARM  ,0,1,-164.234, (1000$/hm3)    
19, USIH   ,31, ITUMBIARA     , VARM  ,0,1,-202.415, (1000$/hm3)    
19, USIH   ,30, CORUMBA I     , VARM  ,0,1,-233.209, (1000$/hm3)    
19, USIH   ,251, SERRA MESA    , VARM  ,0,1,-136.614, (1000$/hm3)    
19, USIH   ,278, MANSO         , VARM  ,0,1,-31.569, (1000$/hm3)    
19, USIH   ,123, FUNIL         , VARM  ,0,1,-47.938, (1000$/hm3)    
19, USIH   ,129, SIMPLICIO     , VARM  ,0,1,-14.422, (1000$/hm3)    
19, USIH   ,20, BATALHA       , VARM  ,0,1,-323.911, (1000$/hm3)    
19, USIH   ,287, STO ANTONIO   , VARM  ,0,1,2.919, (1000$/hm3)    
19, USIH   ,257, PEIXE ANGIC   , VARM  ,0,1,0, (1000$/hm3)    
19, USIH   ,122, SANTA BRANCA  , VARM  ,0,1,-233.754, (1000$/hm3)    
19, USIH   ,124, LAJES         , VARM  ,0,1,-52.225, (1000$/hm3)    
19, USIH   ,130, ILHA POMBOS   , VARM  ,0,1,-14.813, (1000$/hm3)    
19, USIH   ,131, NILO PECANHA  , VARM  ,0,1,-54.334, (1000$/hm3)    
19, USIH   ,133, P. PASSOS     , VARM  ,0,1,105.522, (1000$/hm3)    
19, USIH   ,125, STA CECILIA   , VARM  ,0,1,-14.422, (1000$/hm3)    
19, USIH   ,180, TOCOS         , VARM  ,0,1,-52.225, (1000$/hm3)    
19, USIH   ,181, SANTANA       , VARM  ,0,1,-26.895, (1000$/hm3)    
19, USIH   ,182, VIGARIO       , VARM  ,0,1,-54.334, (1000$/hm3)    
19, USIH   ,183, FONTES A      , VARM  ,0,1,-52.225, (1000$/hm3)    
19, USIH   ,184, FONTES BC     , VARM  ,0,1,-52.225, (1000$/hm3)    
19, USIH   ,107, EDGARD SOUZA  , VARM  ,0,1,-166.854, (1000$/hm3)    
19, USIH   ,108, TRAICAO       , VARM  ,0,1,-166.854, (1000$/hm3)    
19, USIH   ,109, PEDREIRA      , VARM  ,0,1,-349.037, (1000$/hm3)    
19, USIH   ,117, GUARAPIRANGA  , VARM  ,0,1,-334.177, (1000$/hm3)    
19, USIH   ,118, BILLINGS      , VARM  ,0,1,-348.922, (1000$/hm3)    
19, USIH   ,119, HENRY BORDEN  , VARM  ,0,1,-713166.16, (1000$/hm3)    
19, USIH   ,32, CACH.DOURADA  , VARM  ,0,1,-160.743, (1000$/hm3)    
19, USIH   ,11, VOLTA GRANDE  , VARM  ,0,1,-190.349, (1000$/hm3)    
19, USIH   ,135, P. ESTRELA    , VARM  ,0,1,-36.296, (1000$/hm3)    
19, USIH   ,139, CANDONGA      , VARM  ,0,1,-25.012, (1000$/hm3)    
19, USIH   ,262, SALTO         , VARM  ,0,1,-130.97, (1000$/hm3)    
19, USIH   ,89, GARIBALDI     , VARM  ,0,1,-265.361, (1000$/hm3)    
19, USIH   ,144, MASCARENHAS   , VARM  ,0,1,0, (1000$/hm3)    
19, USIH   ,66, ITAIPU        , VARM  ,0,1,-59.028, (1000$/hm3)    
19, USIH   ,110, ERNESTINA     , VARM  ,0,1,-137.59, (1000$/hm3)    
19, USIH   ,111, PASSO REAL    , VARM  ,0,1,-137.631, (1000$/hm3)    
19, USIH   ,112, JACUI         , VARM  ,0,1,-120.714, (1000$/hm3)    
19, USIH   ,113, ITAUBA        , VARM  ,0,1,-71.273, (1000$/hm3)    
19, USIH   ,114, D. FRANCISCA  , VARM  ,0,1,-20.785, (1000$/hm3)    
19, USIH   ,74, G.B. MUNHOZ   , VARM  ,0,1,-261.209, (1000$/hm3)    
19, USIH   ,76, SEGREDO       , VARM  ,0,1,-188.856, (1000$/hm3)    
19, USIH   ,82, SALTO CAXIAS  , VARM  ,0,1,-36.394, (1000$/hm3)    
19, USIH   ,115, G.P. SOUZA    , VARM  ,0,1,-380.71, (1000$/hm3)    
19, USIH   ,73, JORDAO        , VARM  ,0,1,-188.878, (1000$/hm3)    
19, USIH   ,71, STA CLARA PR  , VARM  ,0,1,-286.511, (1000$/hm3)    
19, USIH   ,72, FUNDAO        , VARM  ,0,1,-238.726, (1000$/hm3)    
19, USIH   ,57, MAUA          , VARM  ,0,1,-167.806, (1000$/hm3)    
19, USIH   ,77, SLT.SANTIAGO  , VARM  ,0,1,-134.79, (1000$/hm3)    
19, USIH   ,78, SALTO OSORIO  , VARM  ,0,1,-75.188, (1000$/hm3)    
19, USIH   ,93, PASSO FUNDO   , VARM  ,0,1,-188.499, (1000$/hm3)    
19, USIH   ,91, MACHADINHO    , VARM  ,0,1,-141.908, (1000$/hm3)    
19, USIH   ,92, ITA           , VARM  ,0,1,-85.631, (1000$/hm3)    
19, USIH   ,252, CANA BRAVA    , VARM  ,0,1,-38.19, (1000$/hm3)    
19, USIH   ,253, SAO SALVADOR  , VARM  ,0,1,-13.083, (1000$/hm3)    
19, USIH   ,267, ESTREITO TOC  , VARM  ,0,1,0, (1000$/hm3)    
19, USIH   ,281, PONTE PEDRA   , VARM  ,0,1,0, (1000$/hm3)    
19, USIH   ,9, JAGUARA       , VARM  ,0,1,-225.362, (1000$/hm3)    
19, USIH   ,26, MIRANDA       , VARM  ,0,1,-296.616, (1000$/hm3)    
19, USIH   ,86, BARRA GRANDE  , VARM  ,0,1,-221.733, (1000$/hm3)    
19, USIH   ,90, CAMPOS NOVOS  , VARM  ,0,1,-241.583, (1000$/hm3)    
19, USIH   ,97, CASTRO ALVES  , VARM  ,0,1,-88.533, (1000$/hm3)    
19, USIH   ,98, MONTE CLARO   , VARM  ,0,1,-41.171, (1000$/hm3)    
19, USIH   ,99, 14 DE JULHO   , VARM  ,0,1,-19.94, (1000$/hm3)    
19, USIH   ,103, FOZ CHAPECO   , VARM  ,0,1,-28.29, (1000$/hm3)    
19, USIH   ,169, SOBRADINHO    , VARM  ,0,1,-144.188, (1000$/hm3)    
19, USIH   ,172, ITAPARICA     , VARM  ,0,1,-132.598, (1000$/hm3)    
19, USIH   ,173, MOXOTO        , VARM  ,0,1,-105.499, (1000$/hm3)    
19, USIH   ,174, P.AFONSO 123  , VARM  ,0,1,-94.008, (1000$/hm3)    
19, USIH   ,175, P.AFONSO 4    , VARM  ,0,1,-105.499, (1000$/hm3)    
19, USIH   ,178, XINGO         , VARM  ,0,1,-41.331, (1000$/hm3)    
19, USIH   ,190, B. ESPERANCA  , VARM  ,0,1,0.592, (1000$/hm3)    
19, USIH   ,189, P. CAVALO     , VARM  ,0,1,-50.081, (1000$/hm3)    
19, USIH   ,275, TUCURUI       , VARM  ,0,1,0, (1000$/hm3)    
19, USIH   ,272, CURUA-UNA     , VARM  ,0,1,0, (1000$/hm3)    
19, USIH   ,279, SAMUEL        , VARM  ,0,1,1.469, (1000$/hm3)    
19, USIH   ,280, COARACY NUNE  , VARM  ,0,1,0, (1000$/hm3)    
19, USIH   ,204, CACH.CALDEIR  , VARM  ,0,1,0, (1000$/hm3)    
19, USIH   ,127, SOBRAGI       , VARM  ,0,1,-54.427, (1000$/hm3)    
19, USIH   ,126, PICADA        , VARM  ,0,1,-120.952, (1000$/hm3)    
19, USIH   ,283, STA CLARA MG  , VARM  ,0,1,-27.932, (1000$/hm3)    
19, USIH   ,261, LAJEADO       , VARM  ,0,1,0, (1000$/hm3)    
19, USIH   ,48, PIRAJU        , VARM  ,0,1,-186.887, (1000$/hm3)    
19, USIH   ,249, OURINHOS      , VARM  ,0,1,-132.723, (1000$/hm3)    
19, USIH   ,241, SLT VERDINHO  , VARM  ,0,1,-104.242, (1000$/hm3)    
19, USIH   ,304, ITIQUIRA I    , VARM  ,0,1,0, (1000$/hm3)    
19, USIH   ,305, ITIQUIRA II   , VARM  ,0,1,0, (1000$/hm3)    
19, USIH   ,196, GUAPORE       , VARM  ,0,1,-83.707, (1000$/hm3)    
19, USIH   ,195, JAURU         , VARM  ,0,1,-55.995, (1000$/hm3)    
19, USIH   ,95, QUEBRA QUEIX  , VARM  ,0,1,-66.119, (1000$/hm3)    
19, USIH   ,203, CORUMBA III   , VARM  ,0,1,-256.031, (1000$/hm3)    
19, USIH   ,154, ITAPEBI       , VARM  ,0,1,-41.191, (1000$/hm3)    
19, USIH   ,310, DARDANELOS    , VARM  ,0,1,0.481, (1000$/hm3)    
19, USIH   ,29, CORUMBA IV    , VARM  ,0,1,-295.059, (1000$/hm3)    
19, USIH   ,94, MONJOLINHO    , VARM  ,0,1,-62.025, (1000$/hm3)    
19, USIH   ,215, SALTO PILAO   , VARM  ,0,1,-108.525, (1000$/hm3)    
19, USIH   ,155, RETIRO BAIXO  , VARM  ,0,1,-189.418, (1000$/hm3)    
19, USIH   ,311, CACU          , VARM  ,0,1,-104.638, (1000$/hm3)    
19, USIH   ,312, B. COQUEIROS  , VARM  ,0,1,-103.735, (1000$/hm3)    
19, USIH   ,315, FOZ R. CLARO  , VARM  ,0,1,-104.079, (1000$/hm3)    
19, USIH   ,21, SERRA FACAO   , VARM  ,0,1,-303.529, (1000$/hm3)    
19, USIH   ,290, ESPORA        , VARM  ,0,1,-105.747, (1000$/hm3)    
19, USIH   ,101, SAO JOSE      , VARM  ,0,1,-28.604, (1000$/hm3)    
19, USIH   ,276, RONDON II     , VARM  ,0,1,-4.837, (1000$/hm3)    
19, USIH   ,102, PASSO S JOAO  , VARM  ,0,1,-16.316, (1000$/hm3)    
19, USIH   ,277, BALBINA       , VARM  ,0,1,-12.347, (1000$/hm3)    
19, USIH   ,285, JIRAU         , VARM  ,0,1,2.919, (1000$/hm3)    
19, USIH   ,286, STO ANT JARI  , VARM  ,0,1,0, (1000$/hm3)    
19, USIH   ,284, FERREIRA GOM  , VARM  ,0,1,0, (1000$/hm3)    
19, USIH   ,229, TELES PIRES   , VARM  ,0,1,0, (1000$/hm3)    
19, USIH   ,192, GUILMAN-AMOR  , VARM  ,0,1,-87.19, (1000$/hm3)    
19, USIH   ,230, SAO MANOEL    , VARM  ,0,1,0, (1000$/hm3)    
19, USIH   ,288, BELO MONTE    , VARM  ,0,1,0, (1000$/hm3)    
19, USIH   ,314, PIMENTAL      , VARM  ,0,1,0, (1000$/hm3)    
19, USIHTV ,156, TRES MARIAS   , QDEFP ,1,1,-144.262, (1000$/hm3)    
19, USIHTV ,156, TRES MARIAS   , QDEFP ,2,1,-144.262, (1000$/hm3)    
19, USIHTV ,156, TRES MARIAS   , QDEFP ,3,1,0, (1000$/hm3)    
19, USIHTV ,162, QUEIMADO      , QDEFP ,1,1,-144.197, (1000$/hm3)    
19, USIHTV ,162, QUEIMADO      , QDEFP ,2,1,-144.197, (1000$/hm3)    
19, USIHTV ,162, QUEIMADO      , QDEFP ,3,1,0, (1000$/hm3)    
19, SIST   ,1, SE            , GTERF ,2,1,0, (1000$/MWh)    
19, SIST   ,1, SE            , GTERF ,2,2,0, (1000$/MWh)    
19, SIST   ,1, SE            , GTERF ,2,3,0, (1000$/MWh)    
20, RHS    ,0,      -        ,  RHS  ,0,0,-190254227.3,  1000$         
20, USIH   ,1, CAMARGOS      , VARM  ,0,1,-373.813, (1000$/hm3)    
20, USIH   ,2, ITUTINGA      , VARM  ,0,1,-362.018, (1000$/hm3)    
20, USIH   ,4, FUNIL-GRANDE  , VARM  ,0,1,-346.732, (1000$/hm3)    
20, USIH   ,24, EMBORCACAO    , VARM  ,0,1,-265.734, (1000$/hm3)    
20, USIH   ,27, CAPIM BRANC1  , VARM  ,0,1,-258.188, (1000$/hm3)    
20, USIH   ,28, CAPIM BRANC2  , VARM  ,0,1,-227.05, (1000$/hm3)    
20, USIH   ,25, NOVA PONTE    , VARM  ,0,1,-352.285, (1000$/hm3)    
20, USIH   ,33, SAO SIMAO     , VARM  ,0,1,-144.381, (1000$/hm3)    
20, USIH   ,156, TRES MARIAS   , VARM  ,0,1,-169.231, (1000$/hm3)    
20, USIH   ,134, SALTO GRANDE  , VARM  ,0,1,-24.982, (1000$/hm3)    
20, USIH   ,10, IGARAPAVA     , VARM  ,0,1,-199.906, (1000$/hm3)    
20, USIH   ,143, AIMORES       , VARM  ,0,1,-15.093, (1000$/hm3)    
20, USIH   ,162, QUEIMADO      , VARM  ,0,1,-237.694, (1000$/hm3)    
20, USIH   ,148, IRAPE         , VARM  ,0,1,-128.027, (1000$/hm3)    
20, USIH   ,217, ROSAL         , VARM  ,0,1,0, (1000$/hm3)    
20, USIH   ,193, SA CARVALHO   , VARM  ,0,1,-24.982, (1000$/hm3)    
20, USIH   ,141, BAGUARI       , VARM  ,0,1,-24.982, (1000$/hm3)    
20, USIH   ,14, CACONDE       , VARM  ,0,1,-270.653, (1000$/hm3)    
20, USIH   ,18, A. VERMELHA   , VARM  ,0,1,-133.102, (1000$/hm3)    
20, USIH   ,37, BARRA BONITA  , VARM  ,0,1,-165.831, (1000$/hm3)    
20, USIH   ,40, PROMISSAO     , VARM  ,0,1,-134.378, (1000$/hm3)    
20, USIH   ,42, NAVANHANDAVA  , VARM  ,0,1,-120.975, (1000$/hm3)    
20, USIH   ,15, E. DA CUNHA   , VARM  ,0,1,-220.947, (1000$/hm3)    
20, USIH   ,16, A.S.OLIVEIRA  , VARM  ,0,1,-177.087, (1000$/hm3)    
20, USIH   ,38, A.S. LIMA     , VARM  ,0,1,-153.801, (1000$/hm3)    
20, USIH   ,39, IBITINGA      , VARM  ,0,1,-142.023, (1000$/hm3)    
20, USIH   ,62, TAQUARUCU     , VARM  ,0,1,-81.525, (1000$/hm3)    
20, USIH   ,63, ROSANA        , VARM  ,0,1,-68.405, (1000$/hm3)    
20, USIH   ,52, CANOAS I      , VARM  ,0,1,-110.388, (1000$/hm3)    
20, USIH   ,51, CANOAS II     , VARM  ,0,1,-117.885, (1000$/hm3)    
20, USIH   ,47, A.A. LAYDNER  , VARM  ,0,1,-203.817, (1000$/hm3)    
20, USIH   ,49, CHAVANTES     , VARM  ,0,1,-173.582, (1000$/hm3)    
20, USIH   ,61, CAPIVARA      , VARM  ,0,1,-103.719, (1000$/hm3)    
20, USIH   ,50, L.N. GARCEZ   , VARM  ,0,1,-127.012, (1000$/hm3)    
20, USIH   ,45, JUPIA         , VARM  ,0,1,-79.627, (1000$/hm3)    
20, USIH   ,44, I. SOLT. EQV  , VARM  ,0,1,-104.702, (1000$/hm3)    
20, USIH   ,46, P. PRIMAVERA  , VARM  ,0,1,-67.295, (1000$/hm3)    
20, USIH   ,120, JAGUARI       , VARM  ,0,1,-243.455, (1000$/hm3)    
20, USIH   ,121, PARAIBUNA     , VARM  ,0,1,-276.078, (1000$/hm3)    
20, USIH   ,6, FURNAS        , VARM  ,0,1,-325.18, (1000$/hm3)    
20, USIH   ,7, M. DE MORAES  , VARM  ,0,1,-279.655, (1000$/hm3)    
20, USIH   ,8, ESTREITO      , VARM  ,0,1,-260.089, (1000$/hm3)    
20, USIH   ,12, P. COLOMBIA   , VARM  ,0,1,-175.006, (1000$/hm3)    
20, USIH   ,17, MARIMBONDO    , VARM  ,0,1,-164.371, (1000$/hm3)    
20, USIH   ,31, ITUMBIARA     , VARM  ,0,1,-202.451, (1000$/hm3)    
20, USIH   ,30, CORUMBA I     , VARM  ,0,1,-233.187, (1000$/hm3)    
20, USIH   ,251, SERRA MESA    , VARM  ,0,1,-136.61, (1000$/hm3)    
20, USIH   ,278, MANSO         , VARM  ,0,1,-31.602, (1000$/hm3)    
20, USIH   ,123, FUNIL         , VARM  ,0,1,-47.892, (1000$/hm3)    
20, USIH   ,129, SIMPLICIO     , VARM  ,0,1,-14.405, (1000$/hm3)    
20, USIH   ,20, BATALHA       , VARM  ,0,1,-323.919, (1000$/hm3)    
20, USIH   ,287, STO ANTONIO   , VARM  ,0,1,2.916, (1000$/hm3)    
20, USIH   ,257, PEIXE ANGIC   , VARM  ,0,1,0, (1000$/hm3)    
20, USIH   ,122, SANTA BRANCA  , VARM  ,0,1,-233.748, (1000$/hm3)    
20, USIH   ,124, LAJES         , VARM  ,0,1,708085.112, (1000$/hm3)    
20, USIH   ,130, ILHA POMBOS   , VARM  ,0,1,-14.795, (1000$/hm3)    
20, USIH   ,131, NILO PECANHA  , VARM  ,0,1,-54.27, (1000$/hm3)    
20, USIH   ,133, P. PASSOS     , VARM  ,0,1,105.464, (1000$/hm3)    
20, USIH   ,125, STA CECILIA   , VARM  ,0,1,-14.405, (1000$/hm3)    
20, USIH   ,180, TOCOS         , VARM  ,0,1,708085.112, (1000$/hm3)    
20, USIH   ,181, SANTANA       , VARM  ,0,1,-26.863, (1000$/hm3)    
20, USIH   ,182, VIGARIO       , VARM  ,0,1,-54.27, (1000$/hm3)    
20, USIH   ,183, FONTES A      , VARM  ,0,1,-52.098, (1000$/hm3)    
20, USIH   ,184, FONTES BC     , VARM  ,0,1,-52.098, (1000$/hm3)    
20, USIH   ,107, EDGARD SOUZA  , VARM  ,0,1,-165.801, (1000$/hm3)    
20, USIH   ,108, TRAICAO       , VARM  ,0,1,-165.801, (1000$/hm3)    
20, USIH   ,109, PEDREIRA      , VARM  ,0,1,-349.027, (1000$/hm3)    
20, USIH   ,117, GUARAPIRANGA  , VARM  ,0,1,-334.163, (1000$/hm3)    
20, USIH   ,118, BILLINGS      , VARM  ,0,1,-348.912, (1000$/hm3)    
20, USIH   ,119, HENRY BORDEN  , VARM  ,0,1,-352.164, (1000$/hm3)    
20, USIH   ,32, CACH.DOURADA  , VARM  ,0,1,-161.013, (1000$/hm3)    
20, USIH   ,11, VOLTA GRANDE  , VARM  ,0,1,-190.444, (1000$/hm3)    
20, USIH   ,135, P. ESTRELA    , VARM  ,0,1,-36.255, (1000$/hm3)    
20, USIH   ,139, CANDONGA      , VARM  ,0,1,-24.982, (1000$/hm3)    
20, USIH   ,262, SALTO         , VARM  ,0,1,-131.209, (1000$/hm3)    
20, USIH   ,89, GARIBALDI     , VARM  ,0,1,-265.493, (1000$/hm3)    
20, USIH   ,144, MASCARENHAS   , VARM  ,0,1,0, (1000$/hm3)    
20, USIH   ,66, ITAIPU        , VARM  ,0,1,-58.96, (1000$/hm3)    
20, USIH   ,110, ERNESTINA     , VARM  ,0,1,-137.545, (1000$/hm3)    
20, USIH   ,111, PASSO REAL    , VARM  ,0,1,-137.586, (1000$/hm3)    
20, USIH   ,112, JACUI         , VARM  ,0,1,-120.593, (1000$/hm3)    
20, USIH   ,113, ITAUBA        , VARM  ,0,1,-71.19, (1000$/hm3)    
20, USIH   ,114, D. FRANCISCA  , VARM  ,0,1,-20.761, (1000$/hm3)    
20, USIH   ,74, G.B. MUNHOZ   , VARM  ,0,1,-261.075, (1000$/hm3)    
20, USIH   ,76, SEGREDO       , VARM  ,0,1,-189.148, (1000$/hm3)    
20, USIH   ,82, SALTO CAXIAS  , VARM  ,0,1,-36.351, (1000$/hm3)    
20, USIH   ,115, G.P. SOUZA    , VARM  ,0,1,-380.69, (1000$/hm3)    
20, USIH   ,73, JORDAO        , VARM  ,0,1,-188.967, (1000$/hm3)    
20, USIH   ,71, STA CLARA PR  , VARM  ,0,1,-286.473, (1000$/hm3)    
20, USIH   ,72, FUNDAO        , VARM  ,0,1,-238.777, (1000$/hm3)    
20, USIH   ,57, MAUA          , VARM  ,0,1,-167.947, (1000$/hm3)    
20, USIH   ,77, SLT.SANTIAGO  , VARM  ,0,1,-134.844, (1000$/hm3)    
20, USIH   ,78, SALTO OSORIO  , VARM  ,0,1,-75.1, (1000$/hm3)    
20, USIH   ,93, PASSO FUNDO   , VARM  ,0,1,-188.475, (1000$/hm3)    
20, USIH   ,91, MACHADINHO    , VARM  ,0,1,-142.02, (1000$/hm3)    
20, USIH   ,92, ITA           , VARM  ,0,1,-85.64, (1000$/hm3)    
20, USIH   ,252, CANA BRAVA    , VARM  ,0,1,-38.151, (1000$/hm3)    
20, USIH   ,253, SAO SALVADOR  , VARM  ,0,1,-13.073, (1000$/hm3)    
20, USIH   ,267, ESTREITO TOC  , VARM  ,0,1,0, (1000$/hm3)    
20, USIH   ,281, PONTE PEDRA   , VARM  ,0,1,0, (1000$/hm3)    
20, USIH   ,9, JAGUARA       , VARM  ,0,1,-225.416, (1000$/hm3)    
20, USIH   ,26, MIRANDA       , VARM  ,0,1,-296.65, (1000$/hm3)    
20, USIH   ,86, BARRA GRANDE  , VARM  ,0,1,-221.945, (1000$/hm3)    
20, USIH   ,90, CAMPOS NOVOS  , VARM  ,0,1,-241.63, (1000$/hm3)    
20, USIH   ,97, CASTRO ALVES  , VARM  ,0,1,-88.438, (1000$/hm3)    
20, USIH   ,98, MONTE CLARO   , VARM  ,0,1,-41.131, (1000$/hm3)    
20, USIH   ,99, 14 DE JULHO   , VARM  ,0,1,-19.916, (1000$/hm3)    
20, USIH   ,103, FOZ CHAPECO   , VARM  ,0,1,-28.367, (1000$/hm3)    
20, USIH   ,169, SOBRADINHO    , VARM  ,0,1,-144.203, (1000$/hm3)    
20, USIH   ,172, ITAPARICA     , VARM  ,0,1,-132.618, (1000$/hm3)    
20, USIH   ,173, MOXOTO        , VARM  ,0,1,-105.55, (1000$/hm3)    
20, USIH   ,174, P.AFONSO 123  , VARM  ,0,1,-94.073, (1000$/hm3)    
20, USIH   ,175, P.AFONSO 4    , VARM  ,0,1,-105.55, (1000$/hm3)    
20, USIH   ,178, XINGO         , VARM  ,0,1,-41.458, (1000$/hm3)    
